row_id,main_id,name,indicator,value,year,scenario,source_id,geometry
water_risk-95ec2625-2080-bau-3,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-105.38137 57.50888)
water_risk-95ec2625-2080-pes-1,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-105.38137 57.50888)
water_risk-95ec2625-2080-pes-2,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-105.38137 57.50888)
water_risk-95ec2625-2080-pes-3,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-105.38137 57.50888)
water_risk-95ec2625-2080-opt-1,SK-MAIN-95ec2625,Wheeler River,Water Stress Label,Low (<10%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-105.38137 57.50888)
water_risk-95ec2625-2080-opt-2,SK-MAIN-95ec2625,Wheeler River,Water Depletion Label,Low (<5%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-105.38137 57.50888)
water_risk-95ec2625-2080-opt-3,SK-MAIN-95ec2625,Wheeler River,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-105.38137 57.50888)
water_risk-51068f3b-2020-baseline-1,BC-MAIN-51068f3b,Kitsault Valley,Water Stress Label,Low (<10%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2020-baseline-2,BC-MAIN-51068f3b,Kitsault Valley,Water Depletion Label,Low (<5%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2020-baseline-3,BC-MAIN-51068f3b,Kitsault Valley,Interannual Variability Label,Low (<0.25),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2020-baseline-4,BC-MAIN-51068f3b,Kitsault Valley,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2020-baseline-5,BC-MAIN-51068f3b,Kitsault Valley,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2030-bau-1,BC-MAIN-51068f3b,Kitsault Valley,Water Stress Label,Low (<10%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2030-bau-2,BC-MAIN-51068f3b,Kitsault Valley,Water Depletion Label,Low (<5%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2030-bau-3,BC-MAIN-51068f3b,Kitsault Valley,Interannual Variability Label,Low (<0.25),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2030-pes-1,BC-MAIN-51068f3b,Kitsault Valley,Water Stress Label,Low (<10%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2030-pes-2,BC-MAIN-51068f3b,Kitsault Valley,Water Depletion Label,Low (<5%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2030-pes-3,BC-MAIN-51068f3b,Kitsault Valley,Interannual Variability Label,Low (<0.25),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2030-opt-1,BC-MAIN-51068f3b,Kitsault Valley,Water Stress Label,Low (<10%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2030-opt-2,BC-MAIN-51068f3b,Kitsault Valley,Water Depletion Label,Low (<5%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2030-opt-3,BC-MAIN-51068f3b,Kitsault Valley,Interannual Variability Label,Low (<0.25),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2050-bau-1,BC-MAIN-51068f3b,Kitsault Valley,Water Stress Label,Low (<10%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2050-bau-2,BC-MAIN-51068f3b,Kitsault Valley,Water Depletion Label,Low (<5%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2050-bau-3,BC-MAIN-51068f3b,Kitsault Valley,Interannual Variability Label,Low (<0.25),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2050-pes-1,BC-MAIN-51068f3b,Kitsault Valley,Water Stress Label,Low (<10%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2050-pes-2,BC-MAIN-51068f3b,Kitsault Valley,Water Depletion Label,Low (<5%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2050-pes-3,BC-MAIN-51068f3b,Kitsault Valley,Interannual Variability Label,Low (<0.25),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2050-opt-1,BC-MAIN-51068f3b,Kitsault Valley,Water Stress Label,Low (<10%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2050-opt-2,BC-MAIN-51068f3b,Kitsault Valley,Water Depletion Label,Low (<5%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2050-opt-3,BC-MAIN-51068f3b,Kitsault Valley,Interannual Variability Label,Low (<0.25),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2080-bau-1,BC-MAIN-51068f3b,Kitsault Valley,Water Stress Label,Low (<10%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2080-bau-2,BC-MAIN-51068f3b,Kitsault Valley,Water Depletion Label,Low (<5%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2080-bau-3,BC-MAIN-51068f3b,Kitsault Valley,Interannual Variability Label,Low (<0.25),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2080-pes-1,BC-MAIN-51068f3b,Kitsault Valley,Water Stress Label,Low (<10%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2080-pes-2,BC-MAIN-51068f3b,Kitsault Valley,Water Depletion Label,Low (<5%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2080-pes-3,BC-MAIN-51068f3b,Kitsault Valley,Interannual Variability Label,Low (<0.25),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2080-opt-1,BC-MAIN-51068f3b,Kitsault Valley,Water Stress Label,Low (<10%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2080-opt-2,BC-MAIN-51068f3b,Kitsault Valley,Water Depletion Label,Low (<5%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-51068f3b-2080-opt-3,BC-MAIN-51068f3b,Kitsault Valley,Interannual Variability Label,Low (<0.25),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-129.57778 55.75361)
water_risk-7d4a0421-2020-baseline-1,AB-MAIN-7d4a0421,Bashaw District,Water Stress Label,Extremely High (>80%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2020-baseline-2,AB-MAIN-7d4a0421,Bashaw District,Water Depletion Label,Low - Medium (5-25%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2020-baseline-3,AB-MAIN-7d4a0421,Bashaw District,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2020-baseline-4,AB-MAIN-7d4a0421,Bashaw District,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2020-baseline-5,AB-MAIN-7d4a0421,Bashaw District,Coastal Eutrophication Potential Label,Medium - High (0 to 1),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2030-bau-1,AB-MAIN-7d4a0421,Bashaw District,Water Stress Label,Extremely high (>80%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2030-bau-2,AB-MAIN-7d4a0421,Bashaw District,Water Depletion Label,Medium - High (25-50%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2030-bau-3,AB-MAIN-7d4a0421,Bashaw District,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2030-pes-1,AB-MAIN-7d4a0421,Bashaw District,Water Stress Label,Extremely high (>80%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2030-pes-2,AB-MAIN-7d4a0421,Bashaw District,Water Depletion Label,Medium - High (25-50%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2030-pes-3,AB-MAIN-7d4a0421,Bashaw District,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2030-opt-1,AB-MAIN-7d4a0421,Bashaw District,Water Stress Label,Extremely high (>80%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2030-opt-2,AB-MAIN-7d4a0421,Bashaw District,Water Depletion Label,Medium - High (25-50%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2030-opt-3,AB-MAIN-7d4a0421,Bashaw District,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2050-bau-1,AB-MAIN-7d4a0421,Bashaw District,Water Stress Label,Extremely high (>80%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2050-bau-2,AB-MAIN-7d4a0421,Bashaw District,Water Depletion Label,Low - Medium (5-25%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2050-bau-3,AB-MAIN-7d4a0421,Bashaw District,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2050-pes-1,AB-MAIN-7d4a0421,Bashaw District,Water Stress Label,Extremely high (>80%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2050-pes-2,AB-MAIN-7d4a0421,Bashaw District,Water Depletion Label,Medium - High (25-50%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2050-pes-3,AB-MAIN-7d4a0421,Bashaw District,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2050-opt-1,AB-MAIN-7d4a0421,Bashaw District,Water Stress Label,Extremely high (>80%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2050-opt-2,AB-MAIN-7d4a0421,Bashaw District,Water Depletion Label,Medium - High (25-50%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2050-opt-3,AB-MAIN-7d4a0421,Bashaw District,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2080-bau-1,AB-MAIN-7d4a0421,Bashaw District,Water Stress Label,Extremely high (>80%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2080-bau-2,AB-MAIN-7d4a0421,Bashaw District,Water Depletion Label,Low - Medium (5-25%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2080-bau-3,AB-MAIN-7d4a0421,Bashaw District,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2080-pes-1,AB-MAIN-7d4a0421,Bashaw District,Water Stress Label,Extremely high (>80%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2080-pes-2,AB-MAIN-7d4a0421,Bashaw District,Water Depletion Label,Extremely High (>75%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2080-pes-3,AB-MAIN-7d4a0421,Bashaw District,Interannual Variability Label,Medium - High (0.50-0.75),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2080-opt-1,AB-MAIN-7d4a0421,Bashaw District,Water Stress Label,Extremely high (>80%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2080-opt-2,AB-MAIN-7d4a0421,Bashaw District,Water Depletion Label,High (50-75%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-7d4a0421-2080-opt-3,AB-MAIN-7d4a0421,Bashaw District,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-113.93655 51.77696)
water_risk-f9e41c2a-2020-baseline-1,QC-MAIN-f9e41c2a,Lamaque,Water Stress Label,Low (<10%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2020-baseline-2,QC-MAIN-f9e41c2a,Lamaque,Water Depletion Label,Low (<5%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2020-baseline-3,QC-MAIN-f9e41c2a,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2020-baseline-4,QC-MAIN-f9e41c2a,Lamaque,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2020-baseline-5,QC-MAIN-f9e41c2a,Lamaque,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2030-bau-1,QC-MAIN-f9e41c2a,Lamaque,Water Stress Label,Low (<10%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2030-bau-2,QC-MAIN-f9e41c2a,Lamaque,Water Depletion Label,Low (<5%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2030-bau-3,QC-MAIN-f9e41c2a,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2030-pes-1,QC-MAIN-f9e41c2a,Lamaque,Water Stress Label,Low (<10%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2030-pes-2,QC-MAIN-f9e41c2a,Lamaque,Water Depletion Label,Low (<5%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2030-pes-3,QC-MAIN-f9e41c2a,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2030-opt-1,QC-MAIN-f9e41c2a,Lamaque,Water Stress Label,Low (<10%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2030-opt-2,QC-MAIN-f9e41c2a,Lamaque,Water Depletion Label,Low (<5%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2030-opt-3,QC-MAIN-f9e41c2a,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2050-bau-1,QC-MAIN-f9e41c2a,Lamaque,Water Stress Label,Low (<10%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2050-bau-2,QC-MAIN-f9e41c2a,Lamaque,Water Depletion Label,Low (<5%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2050-bau-3,QC-MAIN-f9e41c2a,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2050-pes-1,QC-MAIN-f9e41c2a,Lamaque,Water Stress Label,Low (<10%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2050-pes-2,QC-MAIN-f9e41c2a,Lamaque,Water Depletion Label,Low (<5%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2050-pes-3,QC-MAIN-f9e41c2a,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2050-opt-1,QC-MAIN-f9e41c2a,Lamaque,Water Stress Label,Low (<10%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2050-opt-2,QC-MAIN-f9e41c2a,Lamaque,Water Depletion Label,Low (<5%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2050-opt-3,QC-MAIN-f9e41c2a,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2080-bau-1,QC-MAIN-f9e41c2a,Lamaque,Water Stress Label,Low (<10%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2080-bau-2,QC-MAIN-f9e41c2a,Lamaque,Water Depletion Label,Low (<5%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2080-bau-3,QC-MAIN-f9e41c2a,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2080-pes-1,QC-MAIN-f9e41c2a,Lamaque,Water Stress Label,Low (<10%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2080-pes-2,QC-MAIN-f9e41c2a,Lamaque,Water Depletion Label,Low (<5%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2080-pes-3,QC-MAIN-f9e41c2a,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2080-opt-1,QC-MAIN-f9e41c2a,Lamaque,Water Stress Label,Low (<10%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2080-opt-2,QC-MAIN-f9e41c2a,Lamaque,Water Depletion Label,Low (<5%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-f9e41c2a-2080-opt-3,QC-MAIN-f9e41c2a,Lamaque,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-77.739624 48.079221)
water_risk-6664e89b-2020-baseline-1,ON-MAIN-6664e89b,Battery Materials Park,Water Stress Label,Low (<10%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.62229 47.40635)
water_risk-6664e89b-2020-baseline-2,ON-MAIN-6664e89b,Battery Materials Park,Water Depletion Label,Low (<5%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.62229 47.40635)
